date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2016-06-04,2.225,226.833.333.333.333,635.833.333.333.333,NA,2.431.875,201.645.833.333.333,25.5,13.6,0,0.6,0.4,4.38,40.46,47.08,56.17,5.5,40,27179,147.172.449.317.488
2016-06-05,337.916.666.666.667,253.708.333.333.333,684.375,NA,346.791.666.666.667,215.416.666.666.667,26.9,15.6,0,0.6,0.4,2.71,21.83,25.96,73.83,3,68,31633,214.965.384.250.624
2016-06-06,306.041.666.666.667,2.363.125,699.166.666.666.667,NA,295.020.833.333.333,21.475,27,15.5,0,0.6,0.38,5.33,29.42,37.5,63.58,2.92,55,26829,2.050.020.500.205
2016-06-07,2.525,228.479.166.666.667,665.208.333.333.333,NA,342.020.833.333.333,223.583.333.333.333,28.9,16,0,0.62,0.44,12.75,38.79,57.88,61.38,2.75,47,27198,172.806.824.031.179
2016-06-08,289.375,2.349.375,706.666.666.666.667,NA,334.833.333.333.333,226.520.833.333.333,28.2,16.9,0,0.61,0.42,6.96,35.71,46.04,55.71,2,45,19941,225.665.713.855.875
2016-06-09,236.666.666.666.667,2.464.375,605.625,NA,327.125,235.520.833.333.333,30.3,16.4,0,0.61,0.42,10.5,36.08,51.83,55.67,2,64,30376,210.692.652.093.758
2016-06-10,289.791.666.666.667,164.645.833.333.333,563.333.333.333.333,NA,306.020.833.333.333,2.343.125,27.3,19.6,0,0.64,0.45,11.71,40.58,58.42,70.88,2,31,14014,221.207.364.064.507
2016-06-11,225.208.333.333.333,191.979.166.666.667,689.375,NA,282.020.833.333.333,219.458.333.333.333,27,16.1,0,0.6,0.4,2.92,21.92,26.29,77.79,2,38,21287,178.512.707.286.137
2016-06-12,235.416.666.666.667,225.75,72.125,NA,2.115.625,216.895.833.333.333,26.7,15.7,0,0.6,0.4,2.96,23.92,28.42,54.46,2,50,20299,246.317.552.588.797
2016-06-13,265.833.333.333.333,109.125,775.625,NA,253.333.333.333.333,2.291.875,27.3,19.4,0,0.6,0.29,2,20.32,23.18,65.23,2,44,20528,214.341.387.373.344
2016-06-14,3.6625,207.270.833.333.333,549.166.666.666.667,NA,359.833.333.333.333,2.424.375,30.4,18.8,0,0.6,0.21,4.61,27.74,34.52,59.26,2,44,22989,191.395.884.988.473
2016-06-15,292.083.333.333.333,1.816.875,740.625,NA,323.895.833.333.333,216.145.833.333.333,25.1,18.3,0,0.62,0.25,9.38,27.25,41.17,48.62,2,50,26518,188.551.172.788.295
2016-06-16,448.958.333.333.333,2.746.875,528.333.333.333.333,NA,272.416.666.666.667,210.104.166.666.667,25.3,17.4,0,0.6,0.2,2.67,18.96,22.79,59.71,2,46,28768,159.899.888.765.295
2016-06-17,326.041.666.666.667,1.938.125,615.625,NA,242.479.166.666.667,202.041.666.666.667,24.7,15.4,0.2,0.6,0.26,6.82,25.71,36,59.27,2,31,17102,181.265.349.081.979
2016-06-18,2.5625,2.045.625,750.833.333.333.333,NA,252.854.166.666.667,1.769.375,24.1,12.8,17.9,0.6,0.34,2.71,20.96,24.92,60.96,2,26,15639,166.251.039.068.994
2016-06-19,332.083.333.333.333,261.416.666.666.667,63.125,NA,364.208.333.333.333,1.928.125,25.1,11.6,0,0.61,0.34,5.54,21.75,30.08,49.5,2,67,35841,186.936.748.416.618
2016-06-20,283.541.666.666.667,252.479.166.666.667,654.583.333.333.333,NA,350.125,206.166.666.666.667,25.5,15.1,0,0.6,0.39,8.62,29.58,42.46,50.75,2,49,23368,209.688.462.855.187
2016-06-21,3.825,246.625,654.375,NA,345.958.333.333.333,2.148.125,26.6,15.2,0,0.6,0.31,6.83,34.79,44.88,53.7,2.27,60,30311,197.947.939.691.861
2016-06-22,368.125,237.104.166.666.667,590.416.666.666.667,NA,356.645.833.333.333,2.278.125,29.2,16,0,0.6,0.23,06.08,35.5,44.5,57.21,4.67,40,21259,188.155.604.685.075
2016-06-23,380.208.333.333.333,248.125,56,NA,361.791.666.666.667,23.1,29.2,15.3,0,0.73,0.25,8.79,34.04,47.17,62.83,3.42,23,13956,164.803.668.672.972
2016-06-24,316.458.333.333.333,233.479.166.666.667,629.166.666.666.667,NA,3.528.125,22.95,28.7,14,0,0.71,0.26,2.96,27.29,31.75,68.17,04.04,51,32013,159.310.280.198.669
2016-06-25,2.3125,190.041.666.666.667,700.625,NA,340.583.333.333.333,239.479.166.666.667,30.4,18.1,0,0.6,0.21,2.54,21.46,25.17,73.67,4.25,46,22752,202.180.028.129.395
2016-06-26,299.791.666.666.667,231.270.833.333.333,719.375,NA,315.916.666.666.667,232.645.833.333.333,27.7,18.1,0.1,0.6,0.22,2.38,20.33,23.96,59.62,3.25,67,36149,1.853.439.929.182
2016-06-27,315.416.666.666.667,250.041.666.666.667,738.333.333.333.333,NA,333.333.333.333.333,226.729.166.666.667,27.1,17.6,0,0.6,0.26,6,22.43,31.52,49.52,1.86,63,32690,19.271.948.608.137
2016-06-28,320.833.333.333.333,236.104.166.666.667,737.291.666.666.667,NA,328.041.666.666.667,2.300.625,27.8,16.4,0,0.63,0.32,12.29,31.92,50.54,46,1.83,44,23836,184.594.730.659.507
2016-06-29,275.833.333.333.333,241.104.166.666.667,68.125,NA,2.355.625,242.416.666.666.667,30,19.2,0,0.61,0.3,6.21,28.75,37.96,45.46,1.79,38,19410,195.775.373.518.805
2016-06-30,223.333.333.333.333,170.75,739.583.333.333.333,NA,325.520.833.333.333,241.833.333.333.333,28.7,18.9,0,0.66,0.31,9.12,28.33,41.92,NA,2.58,46,22499,204.453.531.268.056
2016-07-01,232.291.666.666.667,225.875,72.5,NA,332.020.833.333.333,2.468.125,30,19.4,0,0.78,0.35,14.12,32.54,53.83,64.19,2.67,26,17485,148.698.884.758.364
2016-07-02,279.583.333.333.333,207.125,715.208.333.333.333,NA,312.604.166.666.667,237.375,28.9,18.3,0,0.6,0.35,5.38,25.62,33.58,48.67,2.83,28,15949,175.559.596.212.929
2016-07-03,259.583.333.333.333,238.708.333.333.333,75.125,NA,2.150.625,232.229.166.666.667,27.5,18.1,0,0.6,0.3,1.83,17.04,19.79,50.42,1.96,39,21262,183.425.830.119.462
2016-07-04,235.625,212.645.833.333.333,721.458.333.333.333,NA,322.083.333.333.333,238.708.333.333.333,28.6,17.6,0,0.63,0.37,10.21,29.25,44.79,43.25,3.25,53,27600,192.028.985.507.246
2016-07-05,2.375,209.979.166.666.667,652.083.333.333.333,NA,3.128.125,256.541.666.666.667,30.4,20,0,0.61,0.34,6.17,26.79,36.12,63.12,3.62,42,23527,178.518.298.125.558
2016-07-06,349.375,240.020.833.333.333,635.416.666.666.667,NA,327.416.666.666.667,262.270.833.333.333,32,21.1,0,0.61,0.39,5.96,37.96,46.71,60.96,3.92,58,31693,183.005.711.040.293
2016-07-07,332.083.333.333.333,232.020.833.333.333,733.958.333.333.333,NA,295.375,258.479.166.666.667,31,19.6,0,0.6,0.39,5.54,28.96,37.08,58.04,1.29,32,19487,164.212.038.795.094
2016-07-08,233.333.333.333.333,1.861.875,656.875,NA,305.708.333.333.333,270.395.833.333.333,33.1,21.5,0,0.6,0.36,2.67,28.67,32.33,68.96,1.21,28,15956,175.482.577.086.989
2016-07-09,292.083.333.333.333,249.145.833.333.333,60.125,NA,332.666.666.666.667,277.291.666.666.667,33.4,22.9,0,0.6,0.42,6.75,31.54,41.92,NA,2.5,14,9716,144.092.219.020.173
2016-07-10,380.416.666.666.667,2.431.875,612.291.666.666.667,NA,337.208.333.333.333,270.791.666.666.667,32.1,20.8,0,0.6,0.39,1.62,21,23.29,NA,3.12,42,22962,182.910.896.263.392
2016-07-11,262.291.666.666.667,219.770.833.333.333,648.333.333.333.333,NA,308.75,2.644.375,31.6,21.8,0,0.6,0.6,4.92,34.83,41.92,NA,2.46,49,26587,184.300.598.036.634
2016-07-12,339.166.666.666.667,116.895.833.333.333,688.333.333.333.333,NA,318.416.666.666.667,25.7,29.2,22,0,0.6,0.6,2.17,17.17,20.33,NA,1.33,36,21281,16.916.498.284.855
2016-07-13,386.458.333.333.333,185.104.166.666.667,63.75,NA,315,233.729.166.666.667,29.3,18.3,6.2,0.6,0.59,3.29,17.33,22.21,66.83,2.21,32,17056,187.617.260.787.993
2016-07-14,352.291.666.666.667,210.770.833.333.333,55.125,NA,340.729.166.666.667,221.875,26.8,16.6,0,0.6,0.36,5.82,17.45,26.14,NA,2.27,33,14739,223.895.786.688.378
2016-07-15,349.583.333.333.333,260.145.833.333.333,646.458.333.333.333,NA,3.478.125,219.270.833.333.333,27.1,16.3,0,0.62,0.2,10.33,27.54,43.12,68.2,2.71,25,16191,154.406.769.192.761
2016-07-16,313.541.666.666.667,2.526.875,672.708.333.333.333,NA,335.145.833.333.333,2.290.625,28.6,16.6,0,0.62,0.2,8.21,28.33,40.42,48.67,3.29,30,20614,145.532.162.607.936
2016-07-17,280.208.333.333.333,247.854.166.666.667,656.875,NA,345.479.166.666.667,238.791.666.666.667,30.1,17.5,0,0.61,0.2,4.62,22.79,29.5,65.38,3.88,55,27044,203.372.282.206.774
2016-07-18,239.375,238.854.166.666.667,657.916.666.666.667,NA,3.499.375,23.3,28.6,17.1,0,0.61,0.2,10.96,33.38,49.79,53.21,4.38,26,14286,181.996.360.072.799
2016-07-19,375.833.333.333.333,252.083.333.333.333,677.083.333.333.333,NA,352.916.666.666.667,239.229.166.666.667,30.5,17.2,0,0.64,0.21,11.33,33.58,50.54,49,3.29,50,26209,19.077.416.154.756
2016-07-20,382.553.191.489.362,249.489.361.702.128,729.166.666.666.667,NA,255.958.333.333.333,2.478.125,29.8,18.9,0,0.65,0.2,16.08,42.12,66.46,48.96,3.62,34,15715,216.353.802.099.905
2016-07-21,218.125,143.041.666.666.667,776.458.333.333.333,NA,273.75,250.125,29.3,20.9,0.3,0.86,0.23,10.38,31.21,47.08,54.58,3.58,47,26265,178.945.364.553.588
2016-07-22,280.625,180.645.833.333.333,770.625,NA,187.5,236.291.666.666.667,29.1,19.3,9.8,0.72,0.26,8.83,39.33,52.42,55.67,04.08,19,11990,158.465.387.823.186
2016-07-23,269.791.666.666.667,2.580.625,653.958.333.333.333,NA,310.229.166.666.667,2.415.625,29.9,19.5,0,0.6,0.26,3.71,24,29.33,58.17,2.79,43,25087,171.403.515.765.137
2016-07-24,3.025,251.791.666.666.667,669.375,NA,334.520.833.333.333,247.354.166.666.667,30.5,19.3,0,0.61,0.27,3.83,23.38,28.83,51.5,3,32,18151,176.298.826.510.936
2016-07-25,396.875,2.480.625,669.166.666.666.667,NA,331.958.333.333.333,257.458.333.333.333,30.9,20.1,0,0.61,0.28,11.46,31.46,48.29,53.62,3.12,46,25454,180.718.158.246.248
2016-07-26,373.958.333.333.333,248.479.166.666.667,695.833.333.333.333,NA,332.395.833.333.333,255.270.833.333.333,31.1,20.2,0,0.62,0.29,9.5,34,48.17,56,3.17,45,22113,203.500.203.500.204
2016-07-27,274.166.666.666.667,238.854.166.666.667,734.166.666.666.667,NA,2.801.875,254.979.166.666.667,31.2,20.8,0,0.68,0.41,11.08,32.46,49.29,25.57,2.46,37,20351,181.809.247.702.816
2016-07-28,3.25,247.958.333.333.333,736.458.333.333.333,NA,323.666.666.666.667,256.354.166.666.667,30.8,20.5,0,0.6,0.36,10.67,31.95,47.9,73.89,2.68,30,16439,182.492.852.363.282
2016-07-29,336.875,248.770.833.333.333,740.833.333.333.333,NA,303.270.833.333.333,256.833.333.333.333,30.9,20.8,0,0.65,0.25,14.29,32.42,53.88,54.5,2.62,43,28711,149.768.381.456.585
2016-07-30,320.416.666.666.667,246.125,744.375,NA,312.5,2.593.125,31.6,20.6,0,0.61,0.2,6.58,28.83,38.67,56.17,3.25,35,24446,143.172.707.191.361
2016-07-31,293.125,174.125,75.375,NA,269.604.166.666.667,262.291.666.666.667,31.7,22.1,0,0.6,0.2,3.33,17.75,22.71,64.17,1.88,47,23795,197.520.487.497.373
2016-08-01,373.958.333.333.333,207.604.166.666.667,653.125,NA,272.145.833.333.333,2.618.125,30.6,23.9,0,0.6,0.2,6.79,18.46,28.38,49.71,2.58,34,15874,214.186.720.423.334
2016-08-02,3.475,2.148.125,729.166.666.666.667,NA,310.729.166.666.667,2.621.875,31.5,21,0,0.64,0.29,04.08,18.75,24.75,59.21,1.96,26,14643,177.559.243.324.455
2016-08-03,349.166.666.666.667,248.958.333.333.333,745.625,NA,314.604.166.666.667,2.583.125,31.2,21,0,NA,0.27,7.75,29.12,40.92,48.92,1.96,40,21834,183.200.512.961.436
2016-08-04,3.7625,222.833.333.333.333,587.916.666.666.667,NA,2.903.125,2.726.875,33.6,21.5,0,NA,0.26,8.62,40.17,53.17,45.46,03.08,30,17868,167.897.918.065.816
2016-08-05,3.025,170.895.833.333.333,698.541.666.666.667,NA,2.055.625,249.875,28.6,20.5,0,NA,0.2,03.04,16.5,20.88,54.79,2.46,15,10011,149.835.181.300.569
2016-08-06,283.125,236.479.166.666.667,647.083.333.333.333,NA,2.989.375,247.375,30,19.3,0,NA,0.25,4.58,20.5,27.29,53.75,2.83,34,18634,18.246.216.593.324
2016-08-07,250.208.333.333.333,2.290.625,608.958.333.333.333,NA,314.979.166.666.667,243.708.333.333.333,30.4,19,0,NA,0.25,3.58,28.17,33.38,53.62,3.79,51,32609,156.398.540.280.291
2016-08-08,402.083.333.333.333,261.125,56.875,NA,3.211.875,25.7,32.6,18.5,0,NA,0.26,6.17,35.08,44.38,58.62,3.88,33,19483,169.378.432.479.598
2016-08-09,319.791.666.666.667,212.416.666.666.667,615.625,NA,288.770.833.333.333,254.125,31.7,18.3,0.1,NA,0.25,7.92,39.04,50.88,52.92,5.25,37,20074,184.318.023.313.739
2016-08-10,310.625,238.041.666.666.667,695.833.333.333.333,NA,221.854.166.666.667,2.299.375,26.8,19.9,0,NA,0.33,8.21,26.62,38.92,47.92,2.83,31,18056,171.688.081.524.147
2016-08-11,312.708.333.333.333,249.833.333.333.333,616.458.333.333.333,NA,295,227.145.833.333.333,28.1,17.7,0,0.6,0.26,5.54,27.62,35.79,55.54,3.42,18,12376,145.442.792.501.616
2016-08-12,2.8,263.375,669.583.333.333.333,NA,303.729.166.666.667,237.416.666.666.667,30,18.5,0,0.6,0.36,7.33,32.14,43.14,56.18,3.9,16,10708,149.420.993.649.608
2016-08-13,252.291.666.666.667,182.854.166.666.667,710.208.333.333.333,NA,311.75,233.583.333.333.333,27.5,18.5,0,0.6,0.24,4.71,26.71,33.71,65.5,4.17,40,24245,164.982.470.612.497
2016-08-14,242.708.333.333.333,244.770.833.333.333,716.666.666.666.667,NA,3.091.875,236.708.333.333.333,29.8,17.9,0,0.6,0.24,4.12,25.71,31.79,54.79,3.58,NA,NA,NA
2016-08-15,286.666.666.666.667,252.291.666.666.667,709.375,NA,312.395.833.333.333,244.604.166.666.667,31.4,18.4,0,0.6,0.22,4.33,22.75,29.25,56.04,3,36,16688,215.723.873.441.994
2016-08-16,317.083.333.333.333,240.791.666.666.667,742.708.333.333.333,NA,227.333.333.333.333,252.145.833.333.333,29.9,19.3,0,0.6,0.22,7.12,23.96,34.79,57,2.12,32,18941,168.945.673.406.895
2016-08-17,292.083.333.333.333,249.125,731.458.333.333.333,NA,266.333.333.333.333,260.291.666.666.667,31.2,21.2,0,0.6,0.26,7.5,27.21,38.17,50.5,2.5,35,18377,190.455.460.630.135
2016-08-18,281.666.666.666.667,189.229.166.666.667,705.833.333.333.333,NA,230.229.166.666.667,256.145.833.333.333,30,21.7,0,0.6,0.22,11.04,27.38,44,58.83,2.92,23,16399,140.252.454.417.952
2016-08-19,246.458.333.333.333,207.145.833.333.333,77.125,NA,2.798.125,257.020.833.333.333,30.7,19.7,0,0.61,0.23,10.38,28.42,43.96,63.24,2.68,33,18619,177.238.304.957.302
2016-08-20,337.708.333.333.333,174.770.833.333.333,730.625,NA,231.395.833.333.333,254.625,28.8,21.7,0,0.6,0.23,6.33,21.67,31.08,46.25,2.12,9,4521,19.907.100.199.071
2016-08-21,322.708.333.333.333,232.354.166.666.667,615.625,NA,288.854.166.666.667,249.166.666.666.667,29.8,19.6,0,0.6,0.2,3.5,19.38,24.58,52.79,3.12,49,27697,176.914.467.270.824
2016-08-22,251.458.333.333.333,2.324.375,69.875,NA,283.979.166.666.667,24.925,31,19.4,0,0.6,0.25,10.82,24.73,41,52.71,3.83,25,13422,186.261.361.943.079
2016-08-23,221.041.666.666.667,225.020.833.333.333,679.375,NA,290.895.833.333.333,241.229.166.666.667,30.4,18.2,0,0.6,0.26,11.12,31,47.83,53.83,4.46,33,18456,178.803.641.092.328
2016-08-24,224.791.666.666.667,2.465.625,584.583.333.333.333,NA,289.25,241.916.666.666.667,32.3,17.9,0,0.6,0.28,7.12,41.58,52.38,49.67,5.67,26,14501,179.297.979.449.693
2016-08-25,253.125,203.125,59.125,NA,285.020.833.333.333,242.541.666.666.667,30.4,18.7,0,0.6,0.29,10.38,38.5,54.12,59.54,6.71,43,23782,180.809.015.221.596
2016-08-26,235.625,241.208.333.333.333,700.208.333.333.333,NA,281.458.333.333.333,236.729.166.666.667,30.2,18.5,0,0.6,0.3,10.75,37.71,53.75,50.33,4.46,24,13481,178.028.336.176.841
2016-08-27,3.2625,257.5,730.833.333.333.333,NA,271.083.333.333.333,239.791.666.666.667,30.7,17.6,0,0.6,0.27,3.54,27.42,32.83,47.04,3.92,35,20289,172.507.269.949.234
2016-08-28,306.458.333.333.333,229.854.166.666.667,75,NA,254.416.666.666.667,258.333.333.333.333,31.1,21,0,0.6,0.23,3.21,21.79,26.46,48.88,3,39,21997,17.729.690.412.329
2016-08-29,1.6875,193.583.333.333.333,806.666.666.666.667,NA,903.125,246.916.666.666.667,27.7,21,0,0.6,0.24,4.79,22.42,29.71,50.75,2.25,51,29265,1.742.696.053.306
2016-08-30,224.791.666.666.667,237.25,794.583.333.333.333,NA,117.770.833.333.333,230.666.666.666.667,25.9,19.6,1,0.6,0.2,4.33,29.46,35.88,38.08,2.21,49,26777,182.992.867.012.735
2016-08-31,241.458.333.333.333,226.645.833.333.333,719.583.333.333.333,NA,262.916.666.666.667,23.775,28.5,19.1,0,0.6,0.25,10.04,29.88,44.83,46.08,3.79,37,19212,192.587.965.854.674
2016-09-01,267.708.333.333.333,253.25,631.875,NA,247.895.833.333.333,25.85,32.9,20.1,0,0.6,0.25,10.76,41.67,57.71,50.71,04.05,44,19863,221.517.394.149.927
2016-09-02,353.541.666.666.667,2.496.875,709.791.666.666.667,NA,2.550.625,253.104.166.666.667,30.3,20,0,0.6,0.25,9.21,38.96,52.75,51.27,3.17,17,8333,204.008.160.326.413
2016-09-03,380.625,247.583.333.333.333,753.958.333.333.333,NA,250.416.666.666.667,257.791.666.666.667,30.8,20.3,0,0.6,0.21,3.25,24.62,29.62,55.58,2.21,19,11438,166.112.956.810.631
2016-09-04,299.791.666.666.667,239.354.166.666.667,717.291.666.666.667,NA,224.5,261.729.166.666.667,32.1,20.6,0,0.6,0.2,1.96,19.12,21.71,61.58,2.25,45,27428,164.065.918.039.959
2016-09-05,213.958.333.333.333,242.583.333.333.333,678.125,NA,254.541.666.666.667,266.916.666.666.667,33.1,19.9,0,0.61,0.3,22.67,46.46,80.83,50.17,4.58,48,24884,192.895.032.952.901
2016-09-06,262.083.333.333.333,249.645.833.333.333,660.416.666.666.667,NA,252.916.666.666.667,25.975,33.3,20.8,0,0.6,0.28,13.54,46.96,67.25,46.88,3.96,45,23452,191.881.289.442.265
2016-09-07,277.708.333.333.333,176.708.333.333.333,68.625,NA,256.520.833.333.333,24.75,29.1,19.6,0,0.6,0.25,18.46,32.96,61,52.08,04.08,33,17359,190.103.116.538.971
2016-09-08,224.583.333.333.333,232.916.666.666.667,728.125,NA,219.645.833.333.333,241.520.833.333.333,29.2,19.5,0,0.6,0.27,15.92,36.58,60.33,49.46,3.46,45,23754,189.441.778.226.825
2016-09-09,3,262.375,724.791.666.666.667,NA,227.520.833.333.333,2.584.375,31.1,22.2,0,0.61,0.28,13.29,43.12,63,41.62,3.25,27,15346,175.941.613.449.759
2016-09-10,274.166.666.666.667,261.770.833.333.333,730.833.333.333.333,NA,185.041.666.666.667,241.125,28.4,19.5,2.5,0.92,0.25,2.71,30.5,34.42,56.33,2.38,29,17252,168.096.452.585.208
2016-09-11,3.125,264.375,715.625,NA,243.479.166.666.667,248.791.666.666.667,31,19.7,0,0.69,0.28,1.92,22.88,25.71,55.21,2.54,40,21083,189.726.319.783.712
2016-09-12,267.916.666.666.667,261.458.333.333.333,761.458.333.333.333,NA,245.104.166.666.667,247.604.166.666.667,30.5,20.7,0,0.6,0.32,15.38,41.29,64.54,40.38,2.58,38,20839,182.350.400.691.012
2016-09-13,261.041.666.666.667,2.280.625,725.416.666.666.667,NA,226.104.166.666.667,250.229.166.666.667,30.8,17.5,22,0.6,0.31,17.89,40.21,67.16,53.58,3.33,48,24822,193.376.843.123.036
2016-09-14,292.083.333.333.333,295.125,71.375,NA,148.416.666.666.667,2.056.875,26,14.2,9.8,0.61,0.25,13.96,26.71,47.62,47.36,2.32,45,23271,193.373.726.956.298
2016-09-15,254.583.333.333.333,271.354.166.666.667,597.083.333.333.333,NA,209.916.666.666.667,191.041.666.666.667,24.9,13.5,0.3,0.6,0.3,21.54,34,66.67,38.04,3.21,57,31593,180.419.713.227.614
2016-09-16,224.375,266.229.166.666.667,640.416.666.666.667,NA,237.979.166.666.667,198.833.333.333.333,27.2,13.8,0,0.62,0.38,26.35,38.45,78.25,34.67,3.5,33,19226,171.642.567.356.704
2016-09-17,313.333.333.333.333,244.020.833.333.333,656.458.333.333.333,NA,144.270.833.333.333,197.458.333.333.333,24.5,17.2,1.7,0.6,0.33,4.42,20.96,27.38,34.17,2.83,35,15773,22.189.818.043.492
2016-09-18,232.916.666.666.667,258.041.666.666.667,704.375,NA,228.125,189.541.666.666.667,24.7,15,0,0.6,0.34,04.04,14.29,20.25,41.12,2.54,74,35563,208.081.432.949.976
2016-09-19,350.208.333.333.333,280.041.666.666.667,61.375,NA,241.270.833.333.333,20.4,26.7,14.6,0,0.6,NA,9.75,30.04,44.67,33.42,3.29,74,32267,229.336.473.796.758
2016-09-20,235.625,279.708.333.333.333,69.875,NA,1.370.625,201.458.333.333.333,25.9,15.2,0,0.6,NA,13.04,41.42,61.17,28.21,3.21,89,38950,228.498.074.454.429
2016-09-21,287.291.666.666.667,273.791.666.666.667,704.166.666.666.667,NA,237.666.666.666.667,2.125.625,26.9,16.5,0,0.6,0.45,18.88,40.04,68.25,39,3.5,93,42057,221.128.468.507.026
2016-09-22,260.833.333.333.333,2.175.625,745.208.333.333.333,NA,168.895.833.333.333,213.041.666.666.667,25.8,16.9,0,0.6,0.41,18.54,32.46,60.54,46.92,3.58,58,22265,260.498.540.309.903
2016-09-23,290.625,223.25,811.666.666.666.667,NA,114.083.333.333.333,209.854.166.666.667,25.1,16.3,6.2,0.6,0.41,15.42,36.62,59.92,39.5,3,65,35524,182.974.890.215.066
2016-09-24,246.875,241.583.333.333.333,78.875,NA,168.416.666.666.667,202.208.333.333.333,26,16.9,0,0.65,0.4,14,35.17,56.58,37.38,2.33,50,26542,188.380.679.677.492
2016-09-25,262.291.666.666.667,259.229.166.666.667,767.916.666.666.667,NA,184.708.333.333.333,205.854.166.666.667,26.3,16.8,0.4,0.61,0.4,19,37.08,65.62,35,3.33,77,30820,249.837.767.683.323
2016-09-26,2.7125,279.458.333.333.333,79.75,NA,1.671.875,197.604.166.666.667,25.4,15.4,0,0.62,0.38,29.25,41.21,85.54,28.88,3.17,124,45199,274.342.352.706.918
2016-09-27,224.166.666.666.667,226.895.833.333.333,701.875,NA,194.875,219.270.833.333.333,26.3,18.6,0.5,0.6,0.38,24.67,25.71,62.92,43.48,3.21,98,42110,232.723.818.570.411
2016-09-28,2.775,2.046.875,714.166.666.666.667,NA,216.479.166.666.667,21.3,26.1,17.6,0,0.6,0.35,12.96,25.04,44.71,54.42,3.12,94,41781,224.982.647.614.945
2016-09-29,282.916.666.666.667,266.104.166.666.667,77.375,NA,2.091.875,201.041.666.666.667,26.2,15.7,0,0.6,0.44,8.71,40.14,52.76,39.92,03.09,80,30527,262.063.091.689.324
2016-09-30,259.375,267.458.333.333.333,786.666.666.666.667,NA,2.009.375,2.030.625,26.4,15.9,0,0.6,0.33,19.21,45,73.79,34.57,3.21,77,37135,207.351.555.136.664
2016-10-01,281.666.666.666.667,2.650.625,824.375,NA,158.666.666.666.667,202.875,25.6,16.4,0,0.6,0.28,11.54,35.5,52.88,39.29,3.21,45,26152,172.070.969.715.509
2016-10-02,240.208.333.333.333,1.896.875,810.833.333.333.333,NA,1.338.125,2.161.875,26.5,18.9,0,0.62,0.27,4.71,27.71,34.62,48.82,3,82,37640,217.853.347.502.657
2016-10-03,221.666.666.666.667,1.390.625,773.125,NA,1.311.875,214.520.833.333.333,23.9,18.4,0,0.61,0.23,13.88,22.79,44.21,50.92,3.12,91,37719,241.257.721.572.682
2016-10-04,242.083.333.333.333,178.166.666.666.667,815.416.666.666.667,NA,980.625,210.833.333.333.333,25.9,17.8,0,0.61,0.29,32.21,34.25,83,43.62,3.38,92,38094,241.507.849.005.093
2016-10-05,181.458.333.333.333,245.25,737.708.333.333.333,NA,172.666.666.666.667,194.270.833.333.333,24.6,15.3,0,0.63,0.3,22.59,45.09,79.41,45.64,3.77,66,31926,206.728.058.635.595
2016-10-06,274.375,214.125,828.541.666.666.667,NA,630.833.333.333.333,173.520.833.333.333,20.8,14.2,13,0.6,0.38,17.43,60.26,86.7,24.13,3.57,69,31575,218.527.315.914.489
2016-10-07,282.291.666.666.667,275.270.833.333.333,796.666.666.666.667,NA,189.916.666.666.667,187.104.166.666.667,24.5,13.1,0,0.6,0.44,19.58,46.42,75.92,31.83,03.04,70,33907,206.447.046.332.616
2016-10-08,270.208.333.333.333,196.666.666.666.667,808.958.333.333.333,NA,904.375,198.645.833.333.333,22.3,17.4,0,0.6,NA,17.46,28.92,55.5,41.79,2.92,42,20389,205.993.427.828.731
2016-10-09,188.333.333.333.333,273.541.666.666.667,700.416.666.666.667,NA,710.208.333.333.333,181.895.833.333.333,19.5,16.4,0,0.6,NA,4.25,29.96,36.29,36.71,3.29,95,36826,257.969.912.561.777
