,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,so2
2715,2019-02-21,308.333.333.333.333,256.270.833.333.333,825.625,NA,167.270.833.333.333,885.416.666.666.667,15.1,4,0,22,12841,171.326.220.699.322,NA,NA,NA,NA,NA
2716,2019-02-22,2.8875,264.166.666.666.667,678.541.666.666.667,NA,177.458.333.333.333,122.583.333.333.333,20.5,6.4,0,38,20041,189.611.296.841.475,NA,NA,NA,NA,NA
2717,2019-02-23,268.541.666.666.667,201.395.833.333.333,661.875,NA,174.791.666.666.667,130.729.166.666.667,20.4,7.5,0,9,5344,168.413.173.652.695,NA,NA,NA,NA,NA
2718,2019-02-24,213.541.666.666.667,231.020.833.333.333,776.875,NA,175.625,101.291.666.666.667,16.1,5.6,0,9,6127,146.890.811.163.702,NA,NA,NA,NA,NA
2719,2019-02-25,2.3375,2.508.125,79.25,NA,1.773.125,993.125,16.5,5.1,0,45,16670,26.994.601.079.784,NA,NA,NA,NA,NA
2720,2019-02-26,225.833.333.333.333,228.25,71,NA,185.520.833.333.333,114.770.833.333.333,19.4,6.4,0,27,12402,217.706.821.480.406,NA,NA,NA,NA,NA
2721,2019-02-27,2.9625,236.791.666.666.667,769.791.666.666.667,NA,1.884.375,11.1625,18.6,6.5,0,25,10519,237.665.177.298.222,NA,NA,NA,NA,NA
2722,2019-02-28,202.916.666.666.667,2.339.375,732.708.333.333.333,NA,1.803.125,1.223.125,21,7.5,0,38,18908,200.973.133.065.369,NA,NA,NA,NA,NA
2723,2019-03-01,236.041.666.666.667,231.645.833.333.333,77.75,NA,177.25,116.041.666.666.667,17.4,7.1,0,20,8072,247.770.069.375.619,NA,NA,NA,NA,NA
2724,2019-03-02,249.791.666.666.667,252.208.333.333.333,777.916.666.666.667,NA,184.770.833.333.333,119.770.833.333.333,17.5,7.7,0,11,6482,169.700.709.657.513,NA,NA,NA,NA,NA
2725,2019-03-03,350.416.666.666.667,246.666.666.666.667,74.875,NA,188.520.833.333.333,123.333.333.333.333,18.3,7.6,0,18,7823,230.090.758.021.219,NA,NA,NA,NA,NA
2726,2019-03-04,3.8,200.541.666.666.667,639.166.666.666.667,NA,165.583.333.333.333,141.708.333.333.333,22.6,9,0,29,11871,2.442.928.144.217,NA,NA,NA,NA,NA
2727,2019-03-05,181.875,225.958.333.333.333,759.791.666.666.667,NA,170.895.833.333.333,115.979.166.666.667,18,6.7,0,47,19276,243.826.520.024.901,NA,NA,NA,NA,NA
2728,2019-03-06,1.9875,240.166.666.666.667,844.583.333.333.333,NA,510.208.333.333.333,12.275,15.6,7.9,0.2,30,12986,231.018.019.405.514,NA,NA,NA,NA,NA
2729,2019-03-07,290.625,2.425.625,621.666.666.666.667,NA,200.104.166.666.667,121.958.333.333.333,19.5,4,0,27,15382,175.529.840.072.812,NA,NA,NA,NA,NA
2730,2019-03-08,2.5,223.791.666.666.667,644.583.333.333.333,NA,202.875,107.583.333.333.333,18.2,5.1,0,29,12119,239.293.671.094.975,NA,NA,NA,NA,NA
2731,2019-03-09,294.166.666.666.667,254.125,684.166.666.666.667,NA,203.375,116.708.333.333.333,18.4,5.6,0,10,3120,32.051.282.051.282,NA,NA,NA,NA,NA
2732,2019-03-10,258.958.333.333.333,213.270.833.333.333,747.291.666.666.667,NA,206.583.333.333.333,130.854.166.666.667,20.5,8.3,0,21,8909,235.716.690.986.643,NA,NA,NA,NA,NA
2733,2019-03-11,03.05,220.833.333.333.333,81.125,NA,147.333.333.333.333,129.416.666.666.667,16.6,8.7,0,38,15180,250.329.380.764.163,NA,NA,NA,NA,NA
2734,2019-03-12,324.791.666.666.667,254.083.333.333.333,816.666.666.666.667,NA,177.041.666.666.667,12.5,17.4,7.4,0,29,12211,237.490.786.995.332,NA,NA,NA,NA,NA
2735,2019-03-13,279.583.333.333.333,233.520.833.333.333,825.208.333.333.333,NA,1.129.375,111.916.666.666.667,14.8,7.8,0,31,14106,219.764.639.160.641,NA,NA,NA,NA,NA
2736,2019-03-14,340.416.666.666.667,267.666.666.666.667,585.208.333.333.333,NA,2.183.125,12.1625,18.3,7.6,0,30,12412,241.701.579.116.984,NA,NA,NA,NA,NA
2737,2019-03-15,280.208.333.333.333,2.384.375,61.125,NA,228.020.833.333.333,133.104.166.666.667,19.7,7.5,0,22,11008,199.854.651.162.791,NA,NA,NA,NA,NA
2738,2019-03-16,282.916.666.666.667,234.041.666.666.667,78.75,NA,230.333.333.333.333,121.458.333.333.333,17.7,5,0,16,8162,19.603.038.470.963,NA,NA,NA,NA,NA
2739,2019-03-17,310.208.333.333.333,196.604.166.666.667,78.75,NA,204.958.333.333.333,11.7375,17.3,4.5,0,25,11001,227.252.067.993.819,NA,NA,NA,NA,NA
2740,2019-03-18,226.041.666.666.667,220.354.166.666.667,594.375,NA,227.416.666.666.667,10.8375,16.2,5.6,0,41,17182,238.621.813.525.783,NA,NA,NA,NA,NA
2741,2019-03-19,252.291.666.666.667,248.916.666.666.667,628.541.666.666.667,NA,181.916.666.666.667,11.6,16,8.8,0,28,14049,199.302.441.454.908,NA,NA,NA,NA,NA
2742,2019-03-20,265.208.333.333.333,214.729.166.666.667,64.25,NA,235.104.166.666.667,106.604.166.666.667,16.7,6,0,35,13998,250.035.719.388.484,NA,NA,NA,NA,NA
2743,2019-03-21,03.05,204.354.166.666.667,589.375,NA,2.376.875,106.333.333.333.333,16.4,4.7,0,18,8739,205.973.223.480.947,NA,NA,NA,NA,NA
2744,2019-03-22,315.833.333.333.333,214.458.333.333.333,50.375,NA,2.320.625,125.291.666.666.667,19.6,7.1,0,26,11487,226.342.822.320.884,NA,NA,NA,NA,NA
2745,2019-03-23,330.625,2.539.375,46.875,NA,246.041.666.666.667,139.208.333.333.333,22,7.5,0,24,12940,185.471.406.491.499,NA,NA,NA,NA,NA
2746,2019-03-24,265.833.333.333.333,238.916.666.666.667,474.583.333.333.333,NA,240.791.666.666.667,152.166.666.666.667,22,9.5,0,23,10657,215.820.587.407.338,NA,NA,NA,NA,NA
2747,2019-03-25,349.583.333.333.333,216.520.833.333.333,597.083.333.333.333,NA,239.520.833.333.333,14.775,22.3,8.9,0,51,22784,223.841.292.134.831,NA,NA,NA,NA,NA
2748,2019-03-26,303.958.333.333.333,232.854.166.666.667,550.416.666.666.667,NA,260.145.833.333.333,129.270.833.333.333,19.7,6.4,0,34,15330,221.787.345.075.016,NA,NA,NA,NA,NA
2749,2019-03-27,296.458.333.333.333,2.415.625,635.416.666.666.667,NA,258.25,10.7125,17.7,5.2,0,21,11878,176.797.440.646.574,NA,NA,NA,NA,NA
2750,2019-03-28,269.583.333.333.333,226.104.166.666.667,65.5,NA,254.791.666.666.667,113.520.833.333.333,18.5,6.3,0,37,16622,222.596.558.777.524,NA,NA,NA,NA,NA
2751,2019-03-29,282.708.333.333.333,196.645.833.333.333,655.208.333.333.333,NA,255.916.666.666.667,114.604.166.666.667,16.9,5.7,0,16,8454,189.259.522.119.707,NA,NA,NA,NA,NA
2752,2019-03-30,285.416.666.666.667,187.708.333.333.333,699.166.666.666.667,NA,250.520.833.333.333,11.3125,16.6,5.7,0,22,9643,228.144.768.225.656,NA,NA,NA,NA,NA
2753,2019-03-31,3.25,143.208.333.333.333,74.5,NA,151.208.333.333.333,1.249.375,16.2,8.4,0,16,8575,186.588.921.282.799,NA,NA,NA,NA,NA
2754,2019-04-01,207.916.666.666.667,229.354.166.666.667,666.041.666.666.667,NA,2.556.875,132.625,19.5,7.2,0,31,13399,231.360.549.294.723,NA,NA,NA,NA,NA
2755,2019-04-02,364.583.333.333.333,207.125,771.875,NA,2.353.125,138.104.166.666.667,18.4,8.3,0.2,40,18437,216.955.036.068.775,NA,NA,NA,NA,NA
2756,2019-04-03,238.958.333.333.333,175.895.833.333.333,83.625,NA,135.75,1.330.625,18.3,8.8,2.7,29,12416,233.569.587.628.866,NA,NA,NA,NA,NA
2757,2019-04-04,291.875,224.75,611.666.666.666.667,NA,272.833.333.333.333,104.208.333.333.333,15.9,5.6,0,41,18131,226.132.039.049.142,NA,NA,NA,NA,NA
2758,2019-04-05,348.958.333.333.333,232.604.166.666.667,787.916.666.666.667,NA,135.895.833.333.333,11.1375,16.8,5,3.5,40,18401,217.379.490.245.095,NA,NA,NA,NA,NA
2759,2019-04-06,363.125,253.604.166.666.667,683.958.333.333.333,NA,229.833.333.333.333,116.895.833.333.333,17.2,7.5,0.8,16,9130,175.246.440.306.681,NA,NA,NA,NA,NA
2760,2019-04-07,267.083.333.333.333,2.514.375,72.625,NA,218.145.833.333.333,110.541.666.666.667,17.1,5.7,1.7,17,7834,217.002.808.271.636,NA,NA,NA,NA,NA
2761,2019-04-08,333.541.666.666.667,232.583.333.333.333,768.958.333.333.333,NA,239.75,1.261.875,18.9,6.8,0,36,13408,268.496.420.047.733,NA,NA,NA,NA,NA
2762,2019-04-09,251.666.666.666.667,240.75,829.791.666.666.667,NA,1.804.375,121.541.666.666.667,17.3,7.9,15,31,14385,21.550.225.929.788,NA,NA,NA,NA,NA
2763,2019-04-10,289.166.666.666.667,254.895.833.333.333,764.375,NA,206.479.166.666.667,119.520.833.333.333,19.3,7.8,10.1,36,17451,206.291.903.042.806,NA,NA,NA,NA,NA
2764,2019-04-11,271.875,216.229.166.666.667,60.625,NA,224.479.166.666.667,140.354.166.666.667,19.9,8.9,0,36,18548,19.409.100.711.667,NA,NA,NA,NA,NA
2765,2019-04-12,304.375,2.218.125,645.208.333.333.333,NA,278.583.333.333.333,139.270.833.333.333,18.9,9.5,0,30,9182,326.726.203.441.516,NA,NA,NA,NA,NA
2766,2019-04-13,278.958.333.333.333,245.875,700.416.666.666.667,NA,292.291.666.666.667,137.583.333.333.333,19.4,8.4,0,14,7322,191.204.588.910.134,NA,NA,NA,NA,NA
2767,2019-04-14,2.5875,174.5,767.291.666.666.667,NA,224.375,126.020.833.333.333,17.4,8,0,12,6218,192.988.099.067.224,NA,NA,NA,NA,NA
2768,2019-04-15,227.083.333.333.333,166.375,688.333.333.333.333,NA,232,129.020.833.333.333,16.3,9.4,0,39,14289,272.937.224.438.379,NA,NA,NA,NA,NA
2769,2019-04-16,223.541.666.666.667,194.770.833.333.333,743.333.333.333.333,NA,223.833.333.333.333,134.854.166.666.667,18.4,9.6,0,46,19410,236.991.241.628.027,NA,NA,NA,NA,NA
2770,2019-04-17,212.291.666.666.667,159.645.833.333.333,815.208.333.333.333,NA,1.765.625,138.604.166.666.667,17.9,9.4,0,23,10468,219.717.233.473.443,NA,NA,NA,NA,NA
2771,2019-04-18,488.125,550.208.333.333.333,69.625,NA,140.041.666.666.667,155.229.166.666.667,18,13.4,0.2,18,10415,172.827.652.424.388,NA,NA,NA,NA,NA
2772,2019-04-19,572.916.666.666.667,500.833.333.333.333,572.916.666.666.667,NA,207.895.833.333.333,170.541.666.666.667,19.6,15.6,0,30,14296,209.848.908.785.674,NA,NA,NA,NA,NA
2773,2019-04-20,509.583.333.333.333,762.708.333.333.333,478.958.333.333.333,NA,576.041.666.666.667,1.678.125,18.4,12.9,0.2,12,6405,187.353.629.976.581,NA,NA,NA,NA,NA
2774,2019-04-21,502.708.333.333.333,57.25,556.041.666.666.667,NA,172.333.333.333.333,166.583.333.333.333,19,12.5,0,16,7213,221.821.710.799.945,NA,NA,NA,NA,NA
2775,2019-04-22,3.8,477.708.333.333.333,608.958.333.333.333,NA,450.833.333.333.333,164.083.333.333.333,17.9,13.3,1.8,15,10598,141.536.138.894.131,NA,NA,NA,NA,NA
2776,2019-04-23,237.291.666.666.667,210.958.333.333.333,832.291.666.666.667,NA,2.004.375,153.270.833.333.333,19.6,12.1,0.2,43,18810,228.601.807.549.176,NA,NA,NA,NA,NA
2777,2019-04-24,3.7,2.126.875,734.791.666.666.667,NA,2.789.375,144.375,18.3,10.1,0,26,14211,182.956.864.400.816,NA,NA,NA,NA,NA
2778,2019-04-25,2.925,232.166.666.666.667,78.75,NA,115.020.833.333.333,150.229.166.666.667,17.5,9.3,0.6,30,14616,205.254.515.599.343,NA,NA,NA,NA,NA
2779,2019-04-26,308.125,2.306.875,619.583.333.333.333,NA,316.916.666.666.667,148.291.666.666.667,23.1,6.8,0,32,14343,223.105.347.556.299,NA,NA,NA,NA,NA
2780,2019-04-27,225.625,222.270.833.333.333,709.791.666.666.667,NA,3.036.875,143.166.666.666.667,20.4,8.6,0,21,11098,1.892.232.834.745,NA,NA,NA,NA,NA
2781,2019-04-28,205.833.333.333.333,1.949.375,790.625,NA,100.604.166.666.667,131.875,16.5,9.1,0.1,18,11908,151.158.884.783.339,NA,NA,NA,NA,NA
2782,2019-04-29,2.2875,205.791.666.666.667,80.25,NA,192.958.333.333.333,150.458.333.333.333,19.1,12.1,0.4,31,16249,190.780.971.136.685,NA,NA,NA,NA,NA
2783,2019-04-30,325.416.666.666.667,196.5,846.041.666.666.667,NA,275.125,154.979.166.666.667,19.1,11.6,3.3,26,14061,184.908.612.474.219,NA,NA,NA,NA,NA
2784,2019-05-01,341.041.666.666.667,229.979.166.666.667,813.333.333.333.333,NA,312.041.666.666.667,148.166.666.666.667,20.3,8.6,0,10,7336,136.314.067.611.778,NA,NA,NA,NA,NA
2785,2019-05-02,212.916.666.666.667,194.854.166.666.667,776.666.666.666.667,NA,211.833.333.333.333,14.575,20,8.2,0,20,9578,208.811.860.513.677,NA,NA,NA,NA,NA
2786,2019-05-03,151.666.666.666.667,232.166.666.666.667,897.916.666.666.667,NA,291.458.333.333.333,123.979.166.666.667,14.2,10.2,28,27,12605,21.420.071.400.238,NA,NA,NA,NA,NA
2787,2019-05-04,351.458.333.333.333,259.770.833.333.333,734.166.666.666.667,NA,320.458.333.333.333,141.645.833.333.333,20.7,7.9,0.2,8,5307,150.744.299.981.157,NA,NA,NA,NA,NA
2788,2019-05-05,320.625,223.041.666.666.667,516.666.666.666.667,NA,344.020.833.333.333,158.541.666.666.667,22.4,10,0,17,8734,194.641.630.409.892,NA,NA,NA,NA,NA
2789,2019-05-06,316.666.666.666.667,213.625,679.166.666.666.667,NA,2.846.875,13.5,18.1,8,0,25,13808,181.054.461.181.924,NA,NA,NA,NA,NA
2790,2019-05-07,273.958.333.333.333,241,820.208.333.333.333,NA,901.666.666.666.667,142.166.666.666.667,17.4,9.1,0,20,9913,201.755.270.856.451,NA,NA,NA,NA,NA
2791,2019-05-08,4.0875,185.958.333.333.333,863.541.666.666.667,NA,2.068.125,171.458.333.333.333,21.1,14.9,1,16,6925,231.046.931.407.942,NA,NA,NA,NA,NA
2792,2019-05-09,256.666.666.666.667,153.354.166.666.667,717.916.666.666.667,NA,3.104.375,164.083.333.333.333,22,9.1,0,24,11667,205.708.408.331.191,NA,NA,NA,NA,NA
2793,2019-05-10,196.875,140.958.333.333.333,74.125,NA,295.395.833.333.333,175.041.666.666.667,21.9,11.8,0.9,31,11655,265.980.265.980.266,NA,NA,NA,NA,NA
2794,2019-05-11,258.541.666.666.667,223.729.166.666.667,806.458.333.333.333,NA,259.020.833.333.333,166.666.666.666.667,21.7,9.8,0,10,5200,192.307.692.307.692,NA,NA,NA,NA,NA
2795,2019-05-12,2.8,243.770.833.333.333,717.916.666.666.667,NA,339.583.333.333.333,154.770.833.333.333,22,9.1,0.1,20,10243,195.255.296.299.912,NA,NA,NA,NA,NA
2796,2019-05-13,3.0125,228.416.666.666.667,679.791.666.666.667,NA,3.123.125,154.145.833.333.333,21,9.7,0,18,8105,222.085.132.634.176,NA,NA,NA,NA,NA
2797,2019-05-14,351.041.666.666.667,217.354.166.666.667,751.041.666.666.667,NA,334.833.333.333.333,156.458.333.333.333,20.6,9.5,0,20,8891,224.946.575.188.393,NA,NA,NA,NA,NA
2798,2019-05-15,320.416.666.666.667,149.916.666.666.667,710.416.666.666.667,NA,313.208.333.333.333,143.854.166.666.667,19.4,9.5,0,22,9921,221.751.839.532.305,NA,NA,NA,NA,NA
2799,2019-05-16,338.125,2.290.625,704.166.666.666.667,NA,283.125,151.375,20.7,8.9,0.8,23,12282,187.265.917.602.996,NA,NA,NA,NA,NA
2800,2019-05-17,196.458.333.333.333,161.729.166.666.667,85.75,NA,95.375,145.020.833.333.333,17.4,11.8,29.5,11,3459,318.010.985.834.056,NA,NA,NA,NA,NA
2801,2019-05-18,292.083.333.333.333,212.708.333.333.333,739.166.666.666.667,NA,251.729.166.666.667,150.833.333.333.333,20.3,10.8,0.6,8,3467,230.747.043.553.504,NA,NA,NA,NA,NA
2802,2019-05-19,205.625,225.791.666.666.667,754.583.333.333.333,NA,211.333.333.333.333,1.334.375,18.9,9.6,1.1,17,9782,173.788.591.290.125,NA,NA,NA,NA,NA
2803,2019-05-20,269.583.333.333.333,235.541.666.666.667,725.625,NA,345.333.333.333.333,1.505.625,20.9,9,0,36,17684,203.573.852.069.667,NA,NA,NA,NA,NA
2804,2019-05-21,323.125,222,749.583.333.333.333,NA,343.229.166.666.667,1.644.375,22.5,10.1,0,18,9350,192.513.368.983.957,NA,NA,NA,NA,NA
2805,2019-05-22,297.916.666.666.667,230.770.833.333.333,760.416.666.666.667,NA,332.104.166.666.667,173.666.666.666.667,22.6,11.5,0.1,38,14028,270.886.797.832.906,NA,NA,NA,NA,NA
2806,2019-05-23,319.375,227.645.833.333.333,753.958.333.333.333,NA,323.895.833.333.333,178.416.666.666.667,24.1,11.6,0,16,7721,207.227.043.129.128,NA,NA,NA,NA,NA
2807,2019-05-24,140.208.333.333.333,249.583.333.333.333,927.916.666.666.667,NA,501.458.333.333.333,150.083.333.333.333,17.2,12.6,16.9,19,13015,145.985.401.459.854,NA,NA,NA,NA,NA
2808,2019-05-25,170.625,248.25,846.041.666.666.667,NA,134.458.333.333.333,172.875,23.2,13.7,3.9,17,6464,26.299.504.950.495,NA,NA,NA,NA,NA
2809,2019-05-26,2.8875,255.479.166.666.667,660.208.333.333.333,NA,2.538.125,1.844.375,24.5,13.4,0,17,5656,300.565.770.862.801,NA,NA,NA,NA,NA
2810,2019-05-27,350.208.333.333.333,213.895.833.333.333,672.083.333.333.333,NA,324.166.666.666.667,191.458.333.333.333,24.3,14.3,2.9,32,14411,222.052.598.709.319,NA,NA,NA,NA,NA
2811,2019-05-28,2.475,1.944.375,796.666.666.666.667,NA,2.191.875,170.854.166.666.667,21,13.9,0.1,24,8901,269.632.625.547.691,NA,NA,NA,NA,NA
2812,2019-05-29,307.916.666.666.667,223.416.666.666.667,714.791.666.666.667,NA,335.458.333.333.333,1.733.125,21.5,12.5,0,21,9291,226.025.185.663.545,NA,NA,NA,NA,NA
2813,2019-05-30,263.125,2.265.625,751.666.666.666.667,NA,347.583.333.333.333,175.729.166.666.667,22.5,11.6,0,27,13478,200.326.457.931.444,NA,NA,NA,NA,NA
2814,2019-05-31,347.083.333.333.333,2.339.375,616.041.666.666.667,NA,354.645.833.333.333,193.104.166.666.667,25.5,12.5,0,18,6864,262.237.762.237.762,NA,NA,NA,NA,NA
2815,2019-06-01,414.375,226.229.166.666.667,622.083.333.333.333,NA,359.166.666.666.667,196.833.333.333.333,24.6,13.8,0,11,5650,194.690.265.486.726,NA,NA,NA,NA,NA
2816,2019-06-02,406.666.666.666.667,224.666.666.666.667,625.208.333.333.333,NA,356.083.333.333.333,189.958.333.333.333,25,12,0,11,6114,179.914.949.296.696,NA,NA,NA,NA,NA
2817,2019-06-03,361.041.666.666.667,225.354.166.666.667,660.208.333.333.333,NA,334.916.666.666.667,195.729.166.666.667,25.6,11.8,0,27,11191,241.265.302.475.203,NA,NA,NA,NA,NA
2818,2019-06-04,243.541.666.666.667,221.541.666.666.667,725.208.333.333.333,NA,344.541.666.666.667,19.525,25.5,13.7,0,28,13338,209.926.525.715.999,NA,NA,NA,NA,NA
2819,2019-06-05,285.625,1.863.125,685.208.333.333.333,NA,242.020.833.333.333,196.958.333.333.333,24.7,14.1,0,32,13067,244.891.711.946.124,NA,NA,NA,NA,NA
2820,2019-06-06,2.7125,163.541.666.666.667,785.208.333.333.333,NA,2.990.625,180.625,22.7,11.7,0,28,16997,16.473.495.322.704,NA,NA,NA,NA,NA
2821,2019-06-07,385.833.333.333.333,199.770.833.333.333,718.125,NA,330.125,206.354.166.666.667,25.2,15.7,0,22,9874,222.807.372.898.521,NA,NA,NA,NA,NA
2822,2019-06-08,268.333.333.333.333,170.208.333.333.333,564.583.333.333.333,NA,346.416.666.666.667,189.333.333.333.333,22.6,12.4,0,7,3848,181.912.681.912.682,NA,NA,NA,NA,NA
2823,2019-06-09,240.416.666.666.667,210.354.166.666.667,591.875,NA,1.793.125,202.208.333.333.333,26.8,17.6,0,8,3000,266.666.666.666.667,NA,NA,NA,NA,NA
2824,2019-06-10,4.025,224.770.833.333.333,612.083.333.333.333,NA,3.401.875,214.166.666.666.667,26.9,14.2,0,15,8459,177.325.925.050.242,NA,NA,NA,NA,NA
2825,2019-06-11,193.333.333.333.333,216.458.333.333.333,908.958.333.333.333,NA,287.916.666.666.667,143.729.166.666.667,18.8,11.5,28.6,25,15098,165.584.845.674.924,NA,NA,NA,NA,NA
2826,2019-06-12,3.0875,2.420.625,794.791.666.666.667,NA,357.166.666.666.667,156.958.333.333.333,20.8,10.8,0,21,12127,17.316.731.260.823,NA,NA,NA,NA,NA
2827,2019-06-13,287.083.333.333.333,163.833.333.333.333,64.375,NA,322.291.666.666.667,177.208.333.333.333,21.8,11.8,0,15,6932,216.387.766.878.246,NA,NA,NA,NA,NA
2828,2019-06-14,380.833.333.333.333,2.493.125,610.833.333.333.333,NA,260.479.166.666.667,202.479.166.666.667,25.7,14.3,0,19,9875,192.405.063.291.139,NA,NA,NA,NA,NA
2829,2019-06-15,236.875,168.333.333.333.333,807.916.666.666.667,NA,327.5,188.020.833.333.333,24.2,12.9,0,11,4222,260.540.028.422.549,NA,NA,NA,NA,NA
2830,2019-06-16,347.916.666.666.667,224.291.666.666.667,718.541.666.666.667,NA,341.604.166.666.667,198.145.833.333.333,24.9,14,0,9,4703,191.367.212.417.606,NA,NA,NA,NA,NA
2831,2019-06-17,338.958.333.333.333,228.854.166.666.667,714.166.666.666.667,NA,358.395.833.333.333,204.541.666.666.667,27.3,13.2,0,32,10606,30.171.600.980.577,NA,NA,NA,NA,NA
2832,2019-06-18,3.3375,226.541.666.666.667,686.458.333.333.333,NA,353.854.166.666.667,205.541.666.666.667,26.5,13,0,27,12693,212.715.670.054.361,NA,NA,NA,NA,NA
2833,2019-06-19,271.875,2.080.625,776.458.333.333.333,NA,342.333.333.333.333,204.895.833.333.333,25.8,13.1,0,17,7620,223.097.112.860.892,NA,NA,NA,NA,NA
2834,2019-06-20,260.416.666.666.667,1.249.375,807.083.333.333.333,NA,290.895.833.333.333,208.104.166.666.667,24.5,16.5,0,20,10168,19.669.551.534.225,NA,NA,NA,NA,NA
2835,2019-06-21,2.15,144.645.833.333.333,736.875,NA,319.541.666.666.667,218.083.333.333.333,27.4,16.8,0,16,9390,170.394.036.208.733,NA,NA,NA,NA,NA
2836,2019-06-22,419.166.666.666.667,230.041.666.666.667,696.666.666.666.667,NA,332.75,220.770.833.333.333,26.5,16.6,0,10,4807,208.029.956.313.709,NA,NA,NA,NA,NA
2837,2019-06-23,304.375,201.875,766.666.666.666.667,NA,3.479.375,2.214.375,28,15.7,0,15,7684,195.210.827.693.909,NA,NA,NA,NA,NA
2838,2019-06-24,342.916.666.666.667,1.334.375,682.916.666.666.667,NA,331.75,23.05,28.5,17,0,10,5228,191.277.735.271.614,NA,NA,NA,NA,NA
2839,2019-06-25,392.708.333.333.333,633.958.333.333.333,705.833.333.333.333,NA,325.729.166.666.667,2.441.875,27.8,21.5,0,30,11849,253.185.922.862.689,NA,NA,NA,NA,NA
2840,2019-06-26,334.583.333.333.333,83.625,54.375,NA,3.399.375,263.895.833.333.333,31.2,17.8,0,19,12514,15.182.995.045.549,NA,NA,NA,NA,NA
2841,2019-06-27,198.333.333.333.333,2.145.625,553.333.333.333.333,NA,3.434.375,26.3,34.6,18.3,0,22,10958,200.766.563.241.467,NA,NA,NA,NA,NA
2842,2019-06-28,398.541.666.666.667,231.25,503.541.666.666.667,NA,351.854.166.666.667,270.604.166.666.667,34.2,19.3,0,24,12146,197.595.916.351.062,NA,NA,NA,NA,NA
2843,2019-06-29,240.625,189.875,546.458.333.333.333,NA,340.854.166.666.667,273.604.166.666.667,34.8,18.1,0,12,7236,165.837.479.270.315,NA,NA,NA,NA,NA
2844,2019-06-30,171.875,1.868.125,780.833.333.333.333,NA,337.125,2.433.125,30.6,17.7,0,10,6062,164.962.058.726.493,NA,NA,NA,NA,NA
2845,2019-07-01,249.375,167.229.166.666.667,80.75,NA,336.354.166.666.667,240.541.666.666.667,28.2,18.3,0,11,5743,191.537.523.942.191,NA,NA,NA,NA,NA
2846,2019-07-02,200.208.333.333.333,209.208.333.333.333,739.583.333.333.333,NA,332.333.333.333.333,253.875,31.5,19,0,18,8243,21.836.709.935.703,NA,NA,NA,NA,NA
2847,2019-07-03,217.083.333.333.333,206.395.833.333.333,661.458.333.333.333,NA,330.479.166.666.667,263.791.666.666.667,32.2,20.2,0,18,9395,191.591.271.953.167,NA,NA,NA,NA,NA
2848,2019-07-04,251.875,179.729.166.666.667,637.916.666.666.667,NA,330.875,263.291.666.666.667,31.8,21.1,0,15,7873,19.052.457.767.052,NA,NA,NA,NA,NA
2849,2019-07-05,330.416.666.666.667,221.791.666.666.667,68.625,NA,335.166.666.666.667,264.645.833.333.333,33.4,19.7,0,4,2577,155.219.247.186.651,NA,NA,NA,NA,NA
2850,2019-07-06,349.791.666.666.667,2.116.875,751.875,NA,304.145.833.333.333,262.479.166.666.667,31.3,20.1,0,14,6830,20.497.803.806.735,NA,NA,NA,NA,NA
2851,2019-07-07,254.791.666.666.667,179.666.666.666.667,757.708.333.333.333,NA,242.5,268.541.666.666.667,31.1,22.4,0.4,6,2941,204.012.240.734.444,NA,NA,NA,NA,NA
2852,2019-07-08,254.166.666.666.667,255.291.666.666.667,722.291.666.666.667,NA,916.666.666.666.667,249.145.833.333.333,28.9,21,3.9,23,11756,19.564.477.713.508,NA,NA,NA,NA,NA
2853,2019-07-09,291.458.333.333.333,237.041.666.666.667,661.666.666.666.667,NA,259.583.333.333.333,251.145.833.333.333,30.5,20.1,0,21,12932,162.387.875.038.664,NA,NA,NA,NA,NA
2854,2019-07-10,347.291.666.666.667,2.508.125,637.291.666.666.667,NA,343.916.666.666.667,249.354.166.666.667,30.8,19.3,0,12,7709,155.662.212.997.795,NA,NA,NA,NA,NA
2855,2019-07-11,417.291.666.666.667,225.958.333.333.333,673.541.666.666.667,NA,341.958.333.333.333,254.229.166.666.667,31.2,18.7,0,14,8194,170.856.724.432.512,NA,NA,NA,NA,NA
2856,2019-07-12,301.666.666.666.667,208.354.166.666.667,74.75,NA,335.75,252.083.333.333.333,30.9,18.3,0,3,2401,124.947.938.359.017,NA,NA,NA,NA,NA
