date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2016-04-04,200.833.333.333.333,204.625,86.75,NA,1.149.375,137.583.333.333.333,17.5,9.4,3.7,0.6,0.21,4.78,14.35,21.52,75.33,3.78,73,34922,209.037.283.088.025
2016-04-05,355.416.666.666.667,1.500.625,895.833.333.333.333,NA,493.333.333.333.333,140.395.833.333.333,15.5,11,10.5,0.6,0.2,2.33,20.42,23.96,62.52,3.92,40,17560,227.790.432.801.822
2016-04-06,267.916.666.666.667,273.333.333.333.333,754.583.333.333.333,NA,2.411.875,147.604.166.666.667,20.7,9.9,0,0.6,0.21,3.46,13.12,18,42.17,3.58,51,28301,180.205.646.443.589
2016-04-07,314.375,229,681.458.333.333.333,NA,276.375,143.916.666.666.667,18,10.2,0,0.6,0.21,02.08,10.96,13.83,67.08,3.42,36,20180,178.394.449.950.446
2016-04-08,257.916.666.666.667,206.479.166.666.667,745.208.333.333.333,NA,186.604.166.666.667,1.078.125,14.1,6.4,2.2,0.6,0.22,2.17,11.54,14.92,73.67,3.12,42,15879,264.500.283.393.161
2016-04-09,4.25,2.721.875,627.708.333.333.333,NA,277.729.166.666.667,122.708.333.333.333,18,8.2,0,0.6,0.26,1.17,3.75,5.46,86.62,3.17,8,3585,223.152.022.315.202
2016-04-10,285.208.333.333.333,256.145.833.333.333,812.083.333.333.333,NA,227.458.333.333.333,130.625,17.8,8.5,0,0.8,0.32,1.67,10.54,12.75,73.42,3.79,17,9644,176.275.404.396.516
2016-04-11,303.333.333.333.333,249.125,76.875,NA,2.728.125,144.229.166.666.667,20.5,9,0.1,0.6,0.28,02.08,10.17,13.38,77.33,3.54,79,35643,221.642.398.226.861
2016-04-12,255.208.333.333.333,230.333.333.333.333,792.708.333.333.333,NA,266.020.833.333.333,142.125,20.3,8.6,0,0.63,0.23,2.75,9.75,13.96,76.96,3.75,36,16939,212.527.303.855.009
2016-04-13,316.041.666.666.667,2.645.625,588.333.333.333.333,NA,263.041.666.666.667,1.628.125,23,9.5,0,0.62,0.22,2.75,9.79,13.83,72.79,3.25,43,21831,196.967.614.859.603
2016-04-14,354.166.666.666.667,260.625,610.833.333.333.333,NA,297.604.166.666.667,1.548.125,22.4,9.7,0,0.6,0.25,4.62,16.25,23,72.42,3.62,56,24537,228.226.759.587.562
2016-04-15,273.958.333.333.333,224.458.333.333.333,798.541.666.666.667,NA,258.5,146.104.166.666.667,20,8.9,0,0.61,0.22,2.33,10,13.42,74.5,3.5,50,22899,218.350.146.294.598
2016-04-16,3.9375,265.416.666.666.667,697.291.666.666.667,NA,288.291.666.666.667,170.229.166.666.667,22.8,9.9,0,0.6,0.21,1.92,6.96,9.92,68.96,3.96,21,10690,19.644.527.595.884
2016-04-17,362.291.666.666.667,204.854.166.666.667,626.041.666.666.667,NA,251.895.833.333.333,181.708.333.333.333,24.5,12.8,0,0.61,0.2,1.25,6.38,8.12,78,3.58,12,6667,179.991.000.449.977
2016-04-18,262.083.333.333.333,208.291.666.666.667,761.875,NA,292.541.666.666.667,141.604.166.666.667,18.8,9.7,0,NA,0.2,2.18,11.32,14.55,63.35,3.74,69,30170,228.704.010.606.563
2016-04-19,250.416.666.666.667,1.978.125,66,NA,253.854.166.666.667,138.791.666.666.667,19.9,8.7,0,NA,0.24,3.83,20.71,26.21,68.08,4.17,59,26002,226.905.622.644.412
2016-04-20,514.166.666.666.667,906.458.333.333.333,52.875,NA,240.708.333.333.333,17,20.7,12.2,1.2,NA,0.24,1.88,17.88,20.54,104.29,3.96,72,35029,205.543.977.846.927
2016-04-21,234.791.666.666.667,1.841.875,85,NA,1.660.625,146.395.833.333.333,19.7,11.8,13.3,NA,0.2,1.71,13.12,15.42,94.25,3.12,50,26009,192.241.147.295.167
2016-04-22,229.166.666.666.667,238.166.666.666.667,867.916.666.666.667,NA,160.708.333.333.333,149.291.666.666.667,18.9,11.2,0,NA,0.22,4.17,16.92,23,58.67,3.88,44,28671,153.465.173.869.066
2016-04-23,260.416.666.666.667,241.208.333.333.333,787.708.333.333.333,NA,290.625,14.7,20.1,10,2.2,NA,0.2,1.46,9,11.04,62.92,3.46,18,12120,148.514.851.485.149
2016-04-24,314.166.666.666.667,220.333.333.333.333,746.875,NA,3.146.875,145.625,18.9,9.6,0,NA,0.2,1.29,06.04,7.92,68.5,3.88,10,7076,141.322.781.232.335
2016-04-25,372.083.333.333.333,2.564.375,654.375,NA,306.416.666.666.667,1.306.875,17.2,7.6,0,NA,0.2,1.5,6.17,8.29,80.5,3.5,67,31382,213.498.183.672.169
2016-04-26,285.416.666.666.667,204.708.333.333.333,719.375,NA,304.229.166.666.667,143.458.333.333.333,19.5,8.2,0,NA,0.21,1.96,9.62,12.38,78.5,04.08,61,26690,228.550.018.733.608
2016-04-27,307.916.666.666.667,802.708.333.333.333,761.458.333.333.333,NA,699.375,139.041.666.666.667,15.4,11.5,2.2,NA,0.21,1.75,14.79,17.25,78.5,4.29,44,23004,191.271.083.289.863
2016-04-28,198.333.333.333.333,137.458.333.333.333,818.958.333.333.333,NA,77.75,1.191.875,15.3,8.1,4.3,NA,0.21,2.67,20.38,24.25,58.54,3.67,32,17855,17.922.150.658.079
2016-04-29,273.958.333.333.333,253.333.333.333.333,770.625,NA,276.958.333.333.333,140.333.333.333.333,18.6,10,0,NA,0.21,3.92,12.04,17.79,66.38,4,53,23543,225.119.993.203.925
2016-04-30,241.458.333.333.333,229.729.166.666.667,848.541.666.666.667,NA,125.75,12.9,18.1,8.6,2.5,NA,0.21,1.92,11.75,14.58,56.71,3.46,21,10425,201.438.848.920.863
2016-05-01,323.125,281.875,475.416.666.666.667,NA,3.365.625,1.374.375,21.1,8.1,0,NA,0.21,1.12,5.17,6.92,83.17,3.17,13,10935,118.884.316.415.181
2016-05-02,332.708.333.333.333,263.791.666.666.667,498.958.333.333.333,NA,3.328.125,1.610.625,24.9,8.2,0,NA,0.26,1.58,9.96,12.21,84.21,3.17,57,23917,238.324.204.540.703
2016-05-03,264.583.333.333.333,199.208.333.333.333,717.083.333.333.333,NA,322.541.666.666.667,1.524.375,20.1,9.5,0,NA,0.31,4.92,20.58,27.79,68.79,4.67,69,33548,205.675.450.101.347
2016-05-04,373.333.333.333.333,253.645.833.333.333,710.208.333.333.333,NA,330.666.666.666.667,158.041.666.666.667,21.6,10.4,0,NA,0.23,3.25,12.67,17.42,75.96,3.42,88,42499,207.063.695.616.367
2016-05-05,378.333.333.333.333,161.520.833.333.333,719.166.666.666.667,NA,315.645.833.333.333,155.958.333.333.333,20.3,10.6,0,NA,0.22,2.5,15.83,19.5,86.71,4.54,71,32093,221.232.044.371.047
2016-05-06,297.708.333.333.333,995.208.333.333.333,76.5,NA,136.833.333.333.333,1.613.125,18.8,13.7,0.4,NA,0.2,2.62,23.92,27.58,88.25,4.71,67,32544,205.875.122.910.521
2016-05-07,234.583.333.333.333,109.583.333.333.333,813.958.333.333.333,NA,116.5,154.770.833.333.333,20.2,12.8,3.8,NA,0.2,1.46,15.21,17.29,95.88,4.38,22,12849,171.219.550.159.545
2016-05-08,253.958.333.333.333,895.833.333.333.333,897.708.333.333.333,NA,823.333.333.333.333,155.458.333.333.333,17.9,11.5,1.1,NA,NA,1.17,11.88,13.58,80.42,3.75,12,9235,129.940.443.963.184
2016-05-09,348.541.666.666.667,86.25,927.083.333.333.333,NA,305.833.333.333.333,163.625,17.7,13.9,2.9,NA,0.2,1.79,22.25,24.88,70.67,3.71,81,35024,231.269.986.295.112
2016-05-10,209.583.333.333.333,253.75,836.458.333.333.333,NA,138.104.166.666.667,155.583.333.333.333,20.1,11.3,7.8,NA,0.2,10.06,19.5,34.56,34.44,3.88,67,31936,209.794.589.178.357
2016-05-11,357.916.666.666.667,2.676.875,782.083.333.333.333,NA,263.791.666.666.667,155.604.166.666.667,20.8,11.4,0.1,NA,0.2,1.96,7.38,10.08,76.46,3.79,59,28368,207.980.823.463.057
2016-05-12,306.666.666.666.667,246.458.333.333.333,716.666.666.666.667,NA,276.645.833.333.333,16.4,21.8,10.9,0,NA,0.21,4.5,17,23.79,69.75,4.58,43,20375,211.042.944.785.276
2016-05-13,262.083.333.333.333,244.375,730.416.666.666.667,NA,246.083.333.333.333,1.641.875,21.6,10.7,0,NA,0.21,02.04,13.46,16.46,61.88,04.04,59,28681,205.711.097.939.402
2016-05-14,234.583.333.333.333,230.854.166.666.667,739.166.666.666.667,NA,310.666.666.666.667,169.166.666.666.667,22.6,10.5,1.7,NA,0.21,1.58,13.79,16.17,65.67,4.17,14,9617,145.575.543.308.724
2016-05-15,244.583.333.333.333,214,715.833.333.333.333,NA,3.369.375,185.354.166.666.667,23.8,14.1,0,NA,0.2,1.42,9.54,11.42,84.04,3.92,7,4215,166.073.546.856.465
2016-05-16,253.333.333.333.333,232.166.666.666.667,66.625,NA,333.729.166.666.667,1.771.875,22.9,11.2,0,NA,0.2,1.25,8.17,10.04,86.21,3.79,25,15767,158.559.015.665.631
2016-05-17,276.041.666.666.667,244.083.333.333.333,742.291.666.666.667,NA,261.520.833.333.333,163.583.333.333.333,21.4,11.3,0,NA,0.22,2.39,9.43,13.04,78.43,3.87,61,25373,240.413.037.480.787
2016-05-18,375.416.666.666.667,231.270.833.333.333,80.25,NA,306.75,1.736.875,21.7,12.2,0,NA,0.21,1.96,6.67,9.71,74.46,3.38,37,18444,200.607.243.548.037
2016-05-19,274.166.666.666.667,215.020.833.333.333,728.541.666.666.667,NA,3.254.375,182.833.333.333.333,23.6,14.6,0,NA,0.2,02.04,9.88,12.67,74.04,3.88,56,25966,215.666.640.992.067
2016-05-20,281.875,243.979.166.666.667,750.625,NA,330.375,181.895.833.333.333,22.9,12.6,0,NA,0.2,1.71,07.05,9.52,69.95,3,54,25277,213.632.946.947.818
2016-05-21,396.041.666.666.667,2.491.875,776.041.666.666.667,NA,341.708.333.333.333,177.854.166.666.667,22.7,12,0,NA,0.2,1.67,6.88,9.29,67.08,2.92,15,9443,158.847.823.784.814
2016-05-22,306.041.666.666.667,232.583.333.333.333,828.333.333.333.333,NA,230.333.333.333.333,171.333.333.333.333,22.5,12.5,3,NA,0.2,1.21,4.62,6.33,65.88,3.33,17,9644,176.275.404.396.516
2016-05-23,364.166.666.666.667,263.958.333.333.333,616.458.333.333.333,NA,3.475.625,158.416.666.666.667,21.5,10.6,0,NA,0.2,1.62,5.46,7.92,70.17,2.96,68,31757,214.126.019.460.276
2016-05-24,305.833.333.333.333,257.729.166.666.667,726.875,NA,308,170.375,22,12.3,0,NA,0.25,1.88,09.04,11.88,64.96,3.67,70,33528,208.780.720.591.744
2016-05-25,225.833.333.333.333,2.015.625,74.625,NA,254.145.833.333.333,188.354.166.666.667,23.6,12.7,0,NA,0.27,1.92,10.38,13.29,67.75,4.29,55,23336,235.687.350.017.141
2016-05-26,302.708.333.333.333,105.645.833.333.333,784.791.666.666.667,NA,308.770.833.333.333,187.541.666.666.667,23,14,0,NA,0.22,2.33,15.54,18.92,71.96,3.74,42,18954,221.589.110.477.999
2016-05-27,224.791.666.666.667,231.208.333.333.333,754.375,NA,3.324.375,189.625,24.9,13.6,0,NA,0.21,2,11.29,14.04,67.5,1.39,46,23623,194.725.479.405.664
2016-05-28,180.416.666.666.667,2.166.875,825.416.666.666.667,NA,192.520.833.333.333,1.861.875,23.6,13,1,NA,0.2,1.33,9.75,11.67,59.92,1,11,5121,214.801.796.524.116
2016-05-29,412.708.333.333.333,227.020.833.333.333,593.333.333.333.333,NA,345.458.333.333.333,202.041.666.666.667,27.5,12.5,0.1,NA,0.2,1.12,4.21,5.88,72.5,1,22,8814,249.602.904.470.161
2016-05-30,2.7125,202.666.666.666.667,669.166.666.666.667,NA,338.520.833.333.333,191.895.833.333.333,24.6,13.9,0,NA,0.23,1.75,11.5,14.12,83.62,1.25,47,17423,269.758.365.379.097
2016-05-31,2.6875,219.791.666.666.667,648.333.333.333.333,NA,309.854.166.666.667,188.666.666.666.667,24.4,13.4,0,NA,0.22,1.33,8.25,10.29,81.92,1.58,70,27980,250.178.699.070.765
2016-06-01,260.625,220.229.166.666.667,652.916.666.666.667,NA,351.854.166.666.667,186.229.166.666.667,23.9,12.7,0,NA,0.25,1.44,12.76,14.59,96.92,2.21,41,17710,231.507.622.811.971
2016-06-02,242.083.333.333.333,232.645.833.333.333,699.583.333.333.333,NA,344.416.666.666.667,1.893.125,24.3,13.5,0,NA,0.23,02.08,9.71,12.75,89.46,1.68,33,17102,192.959.887.732.429
2016-06-03,3.2,2.469.375,713.541.666.666.667,NA,324.979.166.666.667,191.229.166.666.667,25.1,12.4,0,NA,0.24,2.38,08.08,11.58,75.1,1.59,58,27129,213.793.357.661.543
2016-06-04,2.225,226.833.333.333.333,635.833.333.333.333,NA,2.431.875,201.645.833.333.333,25.5,13.6,0,NA,0.24,02.08,13.5,16.25,79.12,1.96,8,5877,136.123.872.724.179
2016-06-05,337.916.666.666.667,253.708.333.333.333,684.375,NA,346.791.666.666.667,215.416.666.666.667,26.9,15.6,0,NA,0.27,1.17,5.71,7.46,86.38,1.17,9,4603,195.524.657.831.849
2016-06-06,306.041.666.666.667,2.363.125,699.166.666.666.667,NA,295.020.833.333.333,21.475,27,15.5,0,NA,0.24,1.68,8.27,10.68,74,1.3,46,20606,223.235.950.693.973
2016-06-07,2.525,228.479.166.666.667,665.208.333.333.333,NA,342.020.833.333.333,223.583.333.333.333,28.9,16,0,0.63,0.27,2.54,14.96,18.71,79.75,1.42,50,24813,201.507.274.412.606
2016-06-08,289.375,2.349.375,706.666.666.666.667,NA,334.833.333.333.333,226.520.833.333.333,28.2,16.9,0,0.64,0.24,03.08,12.17,16.67,77.96,1.55,33,17502,188.549.880.013.713
2016-06-09,236.666.666.666.667,2.464.375,605.625,NA,327.125,235.520.833.333.333,30.3,16.4,0,0.6,0.22,2,10.75,13.71,80.33,1.62,32,15542,205.893.707.373.568
2016-06-10,289.791.666.666.667,164.645.833.333.333,563.333.333.333.333,NA,306.020.833.333.333,2.343.125,27.3,19.6,0,0.61,0.26,2.79,19.17,23.08,92.92,2.29,30,14538,206.355.757.325.629
2016-06-11,225.208.333.333.333,191.979.166.666.667,689.375,NA,282.020.833.333.333,219.458.333.333.333,27,16.1,0,0.6,0.24,1.17,12.54,14.54,85.25,1.54,9,5894,152.697.658.635.901
2016-06-12,235.416.666.666.667,225.75,72.125,NA,2.115.625,216.895.833.333.333,26.7,15.7,0,0.6,0.2,01.04,5.67,6.96,73.54,1,12,7214,166.343.221.513.723
2016-06-13,265.833.333.333.333,109.125,775.625,NA,253.333.333.333.333,2.291.875,27.3,19.4,0,0.6,0.25,2,16.78,19.72,66.75,01.05,46,20632,222.954.633.578.907
2016-06-14,3.6625,207.270.833.333.333,549.166.666.666.667,NA,359.833.333.333.333,2.424.375,30.4,18.8,0,0.6,0.21,1.38,09.08,11.04,74.46,1,43,23050,186.550.976.138.829
2016-06-15,292.083.333.333.333,1.816.875,740.625,NA,323.895.833.333.333,216.145.833.333.333,25.1,18.3,0,0.6,0.26,03.08,15.71,20,54.53,1.5,44,18651,235.912.283.523.672
2016-06-16,448.958.333.333.333,2.746.875,528.333.333.333.333,NA,272.416.666.666.667,210.104.166.666.667,25.3,17.4,0,0.6,0.21,1.16,04.05,5.53,74.46,1.1,56,21419,261.450.114.384.425
2016-06-17,326.041.666.666.667,1.938.125,615.625,NA,242.479.166.666.667,202.041.666.666.667,24.7,15.4,0.2,0.6,0.21,1.92,8.38,11.21,73.29,1.12,65,28815,225.576.956.446.295
2016-06-18,2.5625,2.045.625,750.833.333.333.333,NA,252.854.166.666.667,1.769.375,24.1,12.8,17.9,0.6,0.2,1.29,8.46,10.08,66.25,1,12,6930,173.160.173.160.173
2016-06-19,332.083.333.333.333,261.416.666.666.667,63.125,NA,364.208.333.333.333,1.928.125,25.1,11.6,0,0.6,0.2,01.08,5.75,7.33,62.88,1,19,10479,18.131.501.097.433
2016-06-20,283.541.666.666.667,252.479.166.666.667,654.583.333.333.333,NA,350.125,206.166.666.666.667,25.5,15.1,0,0.6,0.2,2.45,10.14,14.09,62.5,1.13,52,17278,300.960.759.347.147
2016-06-21,3.825,246.625,654.375,NA,345.958.333.333.333,2.148.125,26.6,15.2,0,0.74,0.21,2.29,10.25,13.54,70.33,1.12,47,20454,229.783.905.348.587
2016-06-22,368.125,237.104.166.666.667,590.416.666.666.667,NA,356.645.833.333.333,2.278.125,29.2,16,0,0.6,0.21,2.71,13.17,17.21,69.83,1.42,30,15588,192.455.735.180.908
2016-06-23,380.208.333.333.333,248.125,56,NA,361.791.666.666.667,23.1,29.2,15.3,0,0.6,0.2,3.21,13.38,18.21,80.42,1.42,20,8559,233.672.157.962.379
2016-06-24,316.458.333.333.333,233.479.166.666.667,629.166.666.666.667,NA,3.528.125,22.95,28.7,14,0,0.6,0.2,1.21,8.67,10.5,83.75,1.33,11,8487,129.609.991.752.091
2016-06-25,2.3125,190.041.666.666.667,700.625,NA,340.583.333.333.333,239.479.166.666.667,30.4,18.1,0,0.6,0.2,1.25,7.83,9.67,82.71,1.29,18,9110,197.585.071.350.165
2016-06-26,299.791.666.666.667,231.270.833.333.333,719.375,NA,315.916.666.666.667,232.645.833.333.333,27.7,18.1,0.1,0.6,0.2,1.12,6.58,8.17,72.25,1.17,11,6691,164.399.940.218.204
2016-06-27,315.416.666.666.667,250.041.666.666.667,738.333.333.333.333,NA,333.333.333.333.333,226.729.166.666.667,27.1,17.6,0,0.6,0.2,1.96,7.5,10.38,63.54,1,68,35163,193.385.092.284.504
2016-06-28,320.833.333.333.333,236.104.166.666.667,737.291.666.666.667,NA,328.041.666.666.667,2.300.625,27.8,16.4,0,0.6,0.2,02.08,7.29,10.38,63.83,1,37,18942,19.533.312.216.239
2016-06-29,275.833.333.333.333,241.104.166.666.667,68.125,NA,2.355.625,242.416.666.666.667,30,19.2,0,0.6,0.2,1.38,8.79,11,72.67,1,15,8305,180.614.087.898.856
2016-06-30,223.333.333.333.333,170.75,739.583.333.333.333,NA,325.520.833.333.333,241.833.333.333.333,28.7,18.9,0,0.6,0.28,2.9,13.24,17.62,68.05,1.8,44,23442,187.697.295.452.606
2016-07-01,232.291.666.666.667,225.875,72.5,NA,332.020.833.333.333,2.468.125,30,19.4,0,0.6,0.25,2.75,11.79,16.08,67.71,1.79,46,20144,22.835.583.796.664
2016-07-02,279.583.333.333.333,207.125,715.208.333.333.333,NA,312.604.166.666.667,237.375,28.9,18.3,0,0.6,0.2,1.96,8.38,11.12,70.29,01.04,9,7328,122.816.593.886.463
2016-07-03,259.583.333.333.333,238.708.333.333.333,75.125,NA,2.150.625,232.229.166.666.667,27.5,18.1,0,0.6,0.2,1.33,5.58,7.46,60.54,1.17,9,5767,156.060.343.332.755
2016-07-04,235.625,212.645.833.333.333,721.458.333.333.333,NA,322.083.333.333.333,238.708.333.333.333,28.6,17.6,0,0.6,0.2,04.04,12.83,18.62,57.96,1.79,36,22084,163.013.946.748.777
2016-07-05,2.375,209.979.166.666.667,652.083.333.333.333,NA,3.128.125,256.541.666.666.667,30.4,20,0,0.65,0.21,2.21,11.79,15.21,87.38,1.88,31,14473,214.191.943.619.153
2016-07-06,349.375,240.020.833.333.333,635.416.666.666.667,NA,327.416.666.666.667,262.270.833.333.333,32,21.1,0,0.64,0.25,3.46,13.58,18.75,91.29,3.39,36,17907,20.103.869.994.974
2016-07-07,332.083.333.333.333,232.020.833.333.333,733.958.333.333.333,NA,295.375,258.479.166.666.667,31,19.6,0,0.91,0.21,1.35,6.39,8.26,84.96,1.38,30,13812,217.202.432.667.246
2016-07-08,233.333.333.333.333,1.861.875,656.875,NA,305.708.333.333.333,270.395.833.333.333,33.1,21.5,0,0.6,0.2,2.33,14.88,18.17,77.09,1.33,39,13873,281.121.603.113.962
2016-07-09,292.083.333.333.333,249.145.833.333.333,60.125,NA,332.666.666.666.667,277.291.666.666.667,33.4,22.9,0,0.6,0.2,1.42,13.75,15.62,95.29,1.42,3,660,454.545.454.545.454
2016-07-10,380.416.666.666.667,2.431.875,612.291.666.666.667,NA,337.208.333.333.333,270.791.666.666.667,32.1,20.8,0,0.62,0.2,1.25,9.42,11.38,95.83,3.46,14,5769,242.676.373.721.616
2016-07-11,262.291.666.666.667,219.770.833.333.333,648.333.333.333.333,NA,308.75,2.644.375,31.6,21.8,0,0.61,0.21,1.83,11.83,14.58,87.48,1.54,47,25648,18.325.015.595.758
2016-07-12,339.166.666.666.667,116.895.833.333.333,688.333.333.333.333,NA,318.416.666.666.667,25.7,29.2,22,0,0.6,0.2,2.25,11.04,14.33,69.88,1.46,39,19617,198.807.157.057.654
2016-07-13,386.458.333.333.333,185.104.166.666.667,63.75,NA,315,233.729.166.666.667,29.3,18.3,6.2,0.6,0.2,02.08,7.58,10.54,69.75,1.71,37,19832,186.567.164.179.104
2016-07-14,352.291.666.666.667,210.770.833.333.333,55.125,NA,340.729.166.666.667,221.875,26.8,16.6,0,0.6,0.21,3.62,8.5,13.82,64.38,1.76,31,13669,226.790.547.955.227
2016-07-15,349.583.333.333.333,260.145.833.333.333,646.458.333.333.333,NA,3.478.125,219.270.833.333.333,27.1,16.3,0,0.6,0.2,2.25,8.33,11.5,60.09,1.83,36,16463,218.672.173.965.863
2016-07-16,313.541.666.666.667,2.526.875,672.708.333.333.333,NA,335.145.833.333.333,2.290.625,28.6,16.6,0,0.6,0.2,1.67,6.29,8.79,62.62,1.54,8,6388,125.234.815.278.647
2016-07-17,280.208.333.333.333,247.854.166.666.667,656.875,NA,345.479.166.666.667,238.791.666.666.667,30.1,17.5,0,0.6,0.2,1.75,7.88,10.46,77.54,2.5,28,17503,159.972.576.129.806
2016-07-18,239.375,238.854.166.666.667,657.916.666.666.667,NA,3.499.375,23.3,28.6,17.1,0,0.61,0.21,3.5,10.67,15.58,60.71,1.92,46,18822,244.394.857.082.138
2016-07-19,375.833.333.333.333,252.083.333.333.333,677.083.333.333.333,NA,352.916.666.666.667,239.229.166.666.667,30.5,17.2,0,0.61,0.2,3.25,10.12,15,67.75,1.75,31,19057,162.669.885.081.597
2016-07-20,382.553.191.489.362,249.489.361.702.128,729.166.666.666.667,NA,255.958.333.333.333,2.478.125,29.8,18.9,0,0.6,0.2,2.25,10.54,13.83,70.71,1.58,31,15122,204.999.338.711.811
2016-07-21,218.125,143.041.666.666.667,776.458.333.333.333,NA,273.75,250.125,29.3,20.9,0.3,0.6,0.25,3.29,14.54,19.54,53.58,1.75,27,16713,161.550.888.529.887
2016-07-22,280.625,180.645.833.333.333,770.625,NA,187.5,236.291.666.666.667,29.1,19.3,9.8,0.62,0.31,03.08,25.08,29.17,54.12,1.83,18,9867,182.426.269.382.791
2016-07-23,269.791.666.666.667,2.580.625,653.958.333.333.333,NA,310.229.166.666.667,2.415.625,29.9,19.5,0,0.6,0.23,1.75,8.12,10.38,63.21,2.12,3,1755,170.940.170.940.171
2016-07-24,3.025,251.791.666.666.667,669.375,NA,334.520.833.333.333,247.354.166.666.667,30.5,19.3,0,0.6,0.21,1.67,8.71,11.08,61.21,02.08,8,5128,15.600.624.024.961
2016-07-25,396.875,2.480.625,669.166.666.666.667,NA,331.958.333.333.333,257.458.333.333.333,30.9,20.1,0,0.6,0.22,3.21,10.96,15.75,63.88,1.81,50,24537,203.773.892.488.894
2016-07-26,373.958.333.333.333,248.479.166.666.667,695.833.333.333.333,NA,332.395.833.333.333,255.270.833.333.333,31.1,20.2,0,0.6,0.25,2.62,10.54,14.42,71.21,1.21,37,14695,25.178.632.187.819
2016-07-27,274.166.666.666.667,238.854.166.666.667,734.166.666.666.667,NA,2.801.875,254.979.166.666.667,31.2,20.8,0,0.6,0.28,2.29,9.81,13.29,73.27,1.12,37,18215,203.129.289.047.488
2016-07-28,3.25,247.958.333.333.333,736.458.333.333.333,NA,323.666.666.666.667,256.354.166.666.667,30.8,20.5,0,0.61,0.28,2,08.08,11.08,75.13,01.04,24,12622,190.144.192.679.449
2016-07-29,336.875,248.770.833.333.333,740.833.333.333.333,NA,303.270.833.333.333,256.833.333.333.333,30.9,20.8,0,0.6,0.26,2.92,7.92,12.42,68.92,01.08,19,12790,148.553.557.466.771
2016-07-30,320.416.666.666.667,246.125,744.375,NA,312.5,2.593.125,31.6,20.6,0,0.61,0.24,1.29,5.21,6.96,71.83,1.17,20,9926,201.491.033.649.003
2016-07-31,293.125,174.125,75.375,NA,269.604.166.666.667,262.291.666.666.667,31.7,22.1,0,0.6,0.23,1.12,8,9.54,69.17,1.38,4,2750,145.454.545.454.545
2016-08-01,373.958.333.333.333,207.604.166.666.667,653.125,NA,272.145.833.333.333,2.618.125,30.6,23.9,0,0.61,0.2,1.21,4.29,6.17,65.54,1.38,40,22957,174.238.794.267.544
2016-08-02,3.475,2.148.125,729.166.666.666.667,NA,310.729.166.666.667,2.621.875,31.5,21,0,0.6,0.22,1.21,3.88,5.54,71.83,01.04,45,27250,165.137.614.678.899
2016-08-03,349.166.666.666.667,248.958.333.333.333,745.625,NA,314.604.166.666.667,2.583.125,31.2,21,0,0.6,0.24,1.42,5.5,7.67,63.62,1.12,27,12839,210.296.752.083.496
2016-08-04,3.7625,222.833.333.333.333,587.916.666.666.667,NA,2.903.125,2.726.875,33.6,21.5,0,0.6,0.25,1.62,11.08,13.38,69.12,1.83,30,12069,248.570.718.369.376
2016-08-05,3.025,170.895.833.333.333,698.541.666.666.667,NA,2.055.625,249.875,28.6,20.5,0,0.6,0.21,1.26,6.26,08.09,67.91,1.96,44,22188,198.305.390.301.064
2016-08-06,283.125,236.479.166.666.667,647.083.333.333.333,NA,2.989.375,247.375,30,19.3,0,0.6,0.2,1.46,5.54,7.71,64.04,2,12,9848,121.852.152.721.365
2016-08-07,250.208.333.333.333,2.290.625,608.958.333.333.333,NA,314.979.166.666.667,243.708.333.333.333,30.4,19,0,0.6,0.2,1.25,6.67,8.54,72.17,2.38,11,7271,151.285.930.408.472
2016-08-08,402.083.333.333.333,261.125,56.875,NA,3.211.875,25.7,32.6,18.5,0,0.6,0.21,1.81,8.67,11.14,89.58,2.29,38,18782,202.321.371.525.929
2016-08-09,319.791.666.666.667,212.416.666.666.667,615.625,NA,288.770.833.333.333,254.125,31.7,18.3,0.1,0.61,0.21,1,7.86,9,78.18,2.92,16,7333,218.191.735.987.999
2016-08-10,310.625,238.041.666.666.667,695.833.333.333.333,NA,221.854.166.666.667,2.299.375,26.8,19.9,0,0.6,0.21,1.57,7.71,10.07,55.62,2.33,28,8968,312.221.231.043.711
2016-08-11,312.708.333.333.333,249.833.333.333.333,616.458.333.333.333,NA,295,227.145.833.333.333,28.1,17.7,0,0.61,0.2,1.33,5.25,7.25,76.5,2.21,19,9844,193.010.971.149.939
